conceptId	system	en	ru
FMA230988	skeletal	middle phalanx of left little toe	
FMA241998	nervous	cerebral white matter	
FMA242193	nervous	region of cerebral cortex	
FMA242770	sensory	region of wall of ventricular system of neuraxis	
FMA256174	nervous	region of cerebral white matter	
FMA256194	nervous	orbital gyrus	
FMA256237	nervous	segment of neuraxis	
FMA256693	nervous	nucleus of thalamus	
FMA258714	nervous	right thalamus	
FMA258716	nervous	left thalamus	
FMA258847	connective	right calcaneal tendon	
FMA258850	connective	right intermediate tendon	
FMA260791	nervous	white matter of right cerebral hemisphere	
FMA260794	nervous	white matter of left cerebral hemisphere	
FMA264844	connective	left calcaneal tendon	
FMA265178	connective	ligament of lower limb	
FMA265180	connective	ligament of limb	
FMA265400	sensory	region of vascular layer of eyeball	
FMA266054	nervous	subdivision of cranial dura mater	
FMA268667	arterial	right recurrent interosseous artery	
FMA268669	arterial	left recurrent interosseous artery	
FMA268712	arterial	segment of anterior tibial artery	
FMA268955	muscular	region of papillary muscle	
FMA7154	nervous	head	
FMA7155	skeletal	neck	
FMA7157	nervous	nervous system	
FMA7158	respiratory	respiratory system	
FMA7161	arterial	cardiovascular system	
FMA7165	arterial	right side of heart	
FMA7166	arterial	left side of heart	
FMA7181	arterial	trunk	
FMA7184	skeletal	lower limb	
FMA7185	skeletal	right upper limb	
FMA7186	skeletal	left upper limb	
FMA7187	skeletal	right lower limb	
FMA7188	skeletal	left lower limb	
FMA7200	digestive	small intestine	
FMA7201	digestive	large intestine	
FMA7207	digestive	jejunum	
FMA7208	digestive	ileum	
FMA7259	muscular	papillary muscle of right ventricle	
FMA7309	arterial	right lung	
FMA7310	respiratory	left lung	
FMA7333	arterial	upper lobe of right lung	
FMA7337	respiratory	lower lobe of right lung	
FMA7338	respiratory	right apical bronchopulmonary segment	
FMA7339	venous	right posterior bronchopulmonary segment	
FMA7359	arterial	right anterior bronchopulmonary segment	
FMA7360	respiratory	medial bronchopulmonary segment	
FMA7361	venous	lateral bronchopulmonary segment	
FMA7362	venous	right posterior basal bronchopulmonary segment	
FMA7363	respiratory	right lateral basal bronchopulmonary segment	
FMA7364	respiratory	right anterior basal bronchopulmonary segment	
FMA7365	respiratory	right medial basal bronchopulmonary segment	
FMA7366	respiratory	right superior bronchopulmonary segment	
FMA7370	venous	upper lobe of left lung	
FMA7371	respiratory	lower lobe of left lung	
FMA7373	respiratory	left anterior bronchopulmonary segment	
FMA7374	respiratory	superior lingular bronchopulmonary segment	
FMA7375	respiratory	inferior lingular bronchopulmonary segment	
FMA7376	respiratory	left superior bronchopulmonary segment	
FMA7377	respiratory	left medial basal bronchopulmonary segment	
FMA7378	venous	left anterior basal bronchopulmonary segment	
FMA7379	respiratory	left lateral basal bronchopulmonary segment	
FMA7380	respiratory	left posterior basal bronchopulmonary segment	
FMA7383	venous	middle lobe of lung	
FMA7385	venous	left apical bronchopulmonary segment	
FMA7386	venous	left posterior bronchopulmonary segment	
FMA7393	respiratory	tracheobronchial tree	
FMA7395	respiratory	right main bronchus	
FMA7480	skeletal	rib cage	
FMA7481	skeletal	skeletal system of thorax	
FMA7482	skeletal	musculoskeletal system	
FMA7485	skeletal	sternum	
FMA7647	nervous	spinal cord	
FMA8617	arterial	right apical segmental artery	
FMA8619	arterial	right posterior segmental artery	
FMA8627	arterial	right superior segmental artery	
FMA8630	arterial	right anterior basal segmental artery	
FMA8631	arterial	right lateral basal segmental artery	
FMA8632	arterial	right posterior basal segmental artery	
FMA8655	venous	right upper lobar vein	
FMA8656	venous	middle lobar vein	
FMA8657	venous	left upper lobar vein	
FMA8658	venous	lingular vein	
FMA8661	venous	right apical segmental vein	
FMA8664	venous	lateral segmental vein	
FMA8665	venous	medial segmental vein	
FMA8671	venous	right common basal vein	
FMA8672	venous	right superior basal vein	
FMA8674	venous	right inferior basal vein	
FMA8676	venous	left common basal vein	
FMA8677	venous	left superior basal vein	
FMA8679	venous	left inferior basal vein	
FMA9140	skeletal	thoracic vertebral column	
FMA9352	muscular	papillary muscle of left ventricle	
FMA9533	muscular	wall of right ventricle	
FMA9535	muscular	myocardium of right ventricle	
FMA9552	muscular	inflow part of right ventricle	
FMA9555	muscular	inferior wall of right ventricle	
FMA9556	muscular	wall of left ventricle	
FMA9558	muscular	myocardium of left ventricle	
FMA9563	muscular	lateral wall of left ventricle	
FMA9576	arterial	thorax	
FMA9578	muscular	pelvis	
FMA9579	muscular	perineum	
FMA9584	digestive	peritoneum	
FMA9668	digestive	endocrine system	
FMA9713	skeletal	right hand	
FMA9714	skeletal	left hand	
FMA9826	arterial	mediastinum	
FMA9827	arterial	superior mediastinum	
FMA9828	arterial	inferior mediastinum	
FMA9839	arterial	middle mediastinum	
FMA9840	respiratory	posterior mediastinum	
FMA9908	digestive	peritoneal sac	
FMA10428	skeletal	thoracic wall	
FMA10429	skeletal	wall of abdomen proper	
FMA10430	muscular	pelvic wall	
FMA11343	skeletal	right foot	
FMA11344	skeletal	left foot	
FMA11345	skeletal	right forearm	
FMA11346	skeletal	left forearm	
FMA12514	sensory	right eyeball	
FMA12515	sensory	left eyeball	
FMA13362	arterial	right lobe of liver	
FMA13363	digestive	left lobe of liver	
FMA13373	muscular	right pectoralis major	
FMA13374	muscular	left pectoralis major	
FMA13478	skeletal	vertebral column	
FMA14541	digestive	cecum	
FMA14615	digestive	wall of small intestine	
FMA14618	digestive	wall of ileum	
FMA14619	digestive	wall of large intestine	
FMA14628	skeletal	posterior abdominal wall	
FMA14703	digestive	visceral peritoneum	
FMA14775	arterial	gastroduodenal artery	
FMA14778	arterial	right hepatic artery	
FMA14779	arterial	left hepatic artery	
FMA14823	arterial	inferior branch of ileocolic artery	
FMA14971	digestive	muscle layer of large intestine	
FMA15422	venous	posterior branch of right portal vein	
FMA15427	venous	medial branch of left portal vein	
FMA15430	venous	lateral branch of left portal vein	
FMA15749	venous	posterior sector of right liver	
FMA15751	venous	posterior sector of left liver	
FMA15809	venous	right hemiliver	
FMA15810	venous	left hemiliver	
FMA16203	skeletal	lumbar vertebral column	
FMA16581	skeletal	pelvic girdle	
FMA16582	skeletal	right pelvic girdle	
FMA16583	skeletal	left pelvic girdle	
FMA17181	digestive	wall of distal part of ileum	
FMA20218	integumentary	mons pubis	
FMA20224	skeletal	right side of rib cage	
FMA20225	skeletal	left side of rib cage	
FMA20226	skeletal	right side of bony pelvis	
FMA20227	skeletal	left side of bony pelvis	
FMA20394	arterial	human body	
FMA20796	arterial	right deep femoral artery	
FMA20797	arterial	left deep femoral artery	
FMA22672	arterial	right thoraco-acromial artery	
FMA22673	arterial	left thoraco-acromial artery	
FMA23218	muscular	right pectoral girdle	
FMA23219	muscular	left pectoral girdle	
FMA23876	skeletal	skeleton (in vivo)	
FMA23881	skeletal	skeletal system	
FMA24138	skeletal	cervical vertebral column	
FMA24163	skeletal	skeleton of right pectoral girdle	
FMA24164	skeletal	skeleton of left pectoral girdle	
FMA24228	skeletal	posterior part of pelvis	
FMA24728	sensory	face	
FMA24866	skeletal	sternal part of chest	
FMA24880	skeletal	right free upper limb	
FMA24881	skeletal	left free upper limb	
FMA24882	skeletal	right free lower limb	
FMA24883	skeletal	left free lower limb	
FMA24895	arterial	right arm	
FMA24896	muscular	left arm	
FMA24940	skeletal	right wrist	
FMA24941	skeletal	left wrist	
FMA24965	skeletal	right hip	
FMA24966	skeletal	left hip	
FMA24968	skeletal	right thigh	
FMA24969	skeletal	left thigh	
FMA24977	skeletal	right knee	
FMA24978	skeletal	left knee	
FMA24980	skeletal	right leg	
FMA24981	skeletal	left leg	
FMA25511	skeletal	intervertebral symphysis	
FMA25558	muscular	right lateral chest wall	
FMA25559	muscular	left lateral chest wall	
FMA25571	skeletal	intervertebral symphysis of axis	
FMA25572	skeletal	right bony pectoral girdle	
FMA25573	skeletal	left bony pectoral girdle	
FMA26078	skeletal	third cervical intervertebral symphysis	
FMA26083	skeletal	fourth cervical intervertebral symphysis	
FMA26084	skeletal	fifth cervical intervertebral symphysis	
FMA26085	skeletal	sixth cervical intervertebral symphysis	
FMA26086	skeletal	seventh cervical intervertebral symphysis	
FMA26089	skeletal	first thoracic intervertebral symphysis	
FMA26094	skeletal	second thoracic intervertebral symphysis	
FMA26095	skeletal	third thoracic intervertebral symphysis	
FMA26096	skeletal	fourth thoracic intervertebral symphysis	
FMA26097	skeletal	fifth thoracic intervertebral symphysis	
FMA26098	skeletal	sixth thoracic intervertebral symphysis	
FMA26099	skeletal	seventh thoracic intervertebral symphysis	
FMA26100	skeletal	eighth thoracic intervertebral symphysis	
FMA26101	skeletal	ninth thoracic intervertebral symphysis	
FMA26102	skeletal	tenth thoracic intervertebral symphysis	
FMA26103	skeletal	eleventh thoracic intervertebral symphysis	
FMA26105	skeletal	first lumbar intervertebral symphysis	
FMA26106	skeletal	second lumbar intervertebral symphysis	
FMA26107	skeletal	third lumbar intervertebral symphysis	
FMA26108	skeletal	fourth lumbar intervertebral symphysis	
FMA26109	skeletal	fifth lumbar intervertebral symphysis	
FMA26572	respiratory	thoracic part of tracheobronchial tree	
FMA26661	respiratory	right bronchial tree	
FMA26662	respiratory	left bronchial tree	
FMA31741	respiratory	middle lobe part of right bronchial tree	
FMA31744	respiratory	upper lobe part of right bronchial tree	
FMA31746	respiratory	upper lobe part of left bronchial tree	
FMA31747	respiratory	lower lobe part of right bronchial tree	
FMA31748	respiratory	lower lobe part of left bronchial tree	
FMA33642	skeletal	right shoulder	
FMA33644	muscular	pectoral part of right pectoral girdle	
FMA33645	muscular	pectoral part of left pectoral girdle	
FMA33646	muscular	scapular part of right pectoral girdle	
FMA33647	muscular	scapular part of left pectoral girdle	
FMA45621	arterial	pulmonary vascular system	
FMA45623	arterial	systemic arterial system	
FMA45626	venous	systemic venous system	
FMA45628	venous	portal venous system	
FMA45662	respiratory	lower respiratory tract	
FMA45842	arterial	pulmonary arterial tree	
FMA45847	venous	portal venous tree	
FMA46448	nervous	frontal part of head	
FMA46472	skeletal	nose	
FMA46565	sensory	skull	
FMA49177	digestive	upper gastrointestinal tract	
FMA49179	digestive	lower gastrointestinal tract	
FMA49184	muscular	mouth	
FMA49187	skeletal	occipital part of head	
FMA49207	muscular	wall of inflow part of right ventricle	
FMA49214	muscular	wall of inflow part of left ventricle	
FMA49894	arterial	systemic arterial tree	
FMA50039	arterial	right coronary artery	
FMA50040	arterial	left coronary artery	
FMA50060	skeletal	chest wall	
FMA50061	muscular	superficial chest wall	
FMA50071	muscular	right lateral superficial chest wall	
FMA50072	muscular	left lateral superficial chest wall	
FMA50082	arterial	right middle cerebral artery	
FMA50308	venous	coronary sinus tree	
FMA50454	arterial	cerebral arterial circle	
FMA50561	arterial	right pontine artery	
FMA50562	arterial	left pontine artery	
FMA50584	arterial	right posterior cerebral artery	
FMA50585	arterial	left posterior cerebral artery	
FMA50658	arterial	right posterior choroidal artery	
FMA50659	arterial	left posterior choroidal artery	
FMA51044	skeletal	fascia lata of right thigh	
FMA51045	skeletal	fascia lata of left thigh	
FMA53082	sensory	right orbit	
FMA53083	sensory	left orbit	
FMA53637	skeletal	right cheek	
FMA53638	skeletal	left cheek	
FMA53672	skeletal	neurocranium	
FMA53673	sensory	viscerocranium	
FMA54375	respiratory	nasal septum	
FMA54397	skeletal	upper jaw	
FMA54398	skeletal	lower jaw	
FMA54440	muscular	right upper eyelid	
FMA54441	muscular	left upper eyelid	
FMA54443	sensory	right lower eyelid	
FMA54444	sensory	left lower eyelid	
FMA54449	sensory	right eye	
FMA54450	sensory	left eye	
FMA54545	nervous	head proper	
FMA54667	sensory	right orbital compartment	
FMA54668	sensory	left orbital compartment	
FMA55021	muscular	soft palate	
FMA55022	muscular	uvula	
FMA55675	nervous	neuraxis	
FMA58099	sensory	wall of right eyeball	
FMA58100	sensory	wall of left eyeball	
FMA58105	sensory	fibrous layer of right eyeball	
FMA58106	sensory	fibrous layer of left eyeball	
FMA58107	sensory	vascular layer of right eyeball	
FMA58108	sensory	vascular layer of left eyeball	
FMA58401	sensory	investing fascia of right upper limb	
FMA58405	sensory	investing fascia of right free upper limb	
FMA58406	sensory	investing fascia of left free upper limb	
FMA58418	skeletal	investing fascia of right lower limb	
FMA58419	skeletal	investing fascia of left lower limb	
FMA58429	skeletal	investing fascia of right free lower limb	
FMA58430	skeletal	investing fascia of left free lower limb	
FMA58448	sensory	investing fascia of right wrist	
FMA58449	sensory	investing fascia of left wrist	
FMA58575	sensory	investing fascia of right forearm	
FMA58576	sensory	investing fascia of left forearm	
FMA58742	skeletal	investing fascia of right thigh	
FMA58743	skeletal	investing fascia of left thigh	
FMA59368	sensory	right lacrimal apparatus	
FMA59369	sensory	left lacrimal apparatus	
FMA59398	skeletal	mandibular part of mouth	
FMA59399	skeletal	maxillary part of mouth	
FMA59515	skeletal	external nose	
FMA59516	skeletal	root of nose	
FMA59517	respiratory	dorsum of nose	
FMA59538	respiratory	cartilaginous skeleton of nose	
FMA59637	respiratory	internal nose	
FMA59654	skeletal	osseous skeleton of nose	
FMA59655	skeletal	osseous skeleton of external nose	
FMA59656	respiratory	osseous skeleton of internal nose	
FMA59665	skeletal	septum of internal nose	
FMA59668	respiratory	wall of internal nose	
FMA59671	respiratory	right lateral wall of internal nose	
FMA59672	respiratory	left lateral wall of internal nose	
FMA59748	respiratory	right side of internal nose	
FMA59749	respiratory	left side of internal nose	
FMA59754	respiratory	wall of right side of internal nose	
FMA59755	respiratory	wall of left side of internal nose	
FMA59836	skeletal	cartilaginous skeleton of external nose	
FMA59838	respiratory	cartilaginous part of nasal septum	
FMA59992	muscular	faucial part of mouth	
FMA60116	skeletal	nasal skeleton	
FMA60118	respiratory	skeleton of nasal septum	
FMA60325	skeletal	right thumb	
FMA60326	skeletal	left thumb	
FMA60327	skeletal	right little finger	
FMA60328	skeletal	left little finger	
FMA60329	skeletal	right ring finger	
FMA60330	skeletal	left ring finger	
FMA60331	skeletal	right middle finger	
FMA60332	skeletal	left middle finger	
FMA60333	skeletal	right index finger	
FMA60334	skeletal	left index finger	
FMA60335	skeletal	right big toe	
FMA60336	skeletal	left big toe	
FMA60337	skeletal	right second toe	
FMA60338	skeletal	left second toe	
FMA60339	skeletal	right third toe	
FMA60340	skeletal	left third toe	
FMA60341	skeletal	right fourth toe	
FMA60342	skeletal	left fourth toe	
FMA60343	skeletal	right little toe	
FMA60344	skeletal	left little toe	
FMA61064	sensory	right lacrimal duct	
FMA61065	sensory	left lacrimal duct	
FMA61068	skeletal	right hand proper	
FMA61069	skeletal	left hand proper	
FMA61472	muscular	right pectoral part of chest	
FMA61473	muscular	left pectoral part of chest	
FMA61670	skeletal	skeleton of mouth	
FMA61732	nervous	right parietal part of head	
FMA61733	nervous	left parietal part of head	
FMA61819	nervous	left cerebral hemisphere	
FMA61991	arterial	trunk of right middle cerebral artery	
FMA61992	nervous	forebrain	
FMA62000	nervous	telencephalon	
FMA62001	nervous	diencephalon	
FMA62003	nervous	metencephalon	
FMA62009	nervous	epithalamus	
FMA62028	nervous	intermediate hypothalamic region	
FMA67292	nervous	right cerebral hemisphere	
FMA67687	nervous	hindbrain	
FMA67994	arterial	intrapulmonary part of right pulmonary artery	
FMA67995	arterial	intrapulmonary part of left pulmonary artery	
FMA68002	venous	intrapulmonary part of right superior pulmonary vein	
FMA68003	venous	intrapulmonary part of right inferior pulmonary vein	
FMA68004	venous	intrapulmonary part of left superior pulmonary vein	
FMA68005	venous	intrapulmonary part of left inferior pulmonary vein	
FMA68016	digestive	intrahepatic biliary tree	
FMA68193	arterial	medial segmental artery	
FMA68194	arterial	lateral segmental artery	
FMA68196	arterial	middle lobar artery	
FMA68198	arterial	left upper lobar artery	
FMA68200	arterial	right lower lobar artery	
FMA68201	arterial	left lower lobar artery	
FMA68317	respiratory	superior division of upper lobe part of left bronchial tree	
FMA68318	respiratory	inferior division of upper lobe part of left bronchial tree	
FMA68319	respiratory	inferomedial part of right bronchial tree	
FMA68658	arterial	inferomedial branch of right pulmonary artery	
FMA68845	arterial	right basal segmental artery	
FMA68846	arterial	left basal segmental artery	
FMA69566	arterial	trunk of right lateral plantar artery	
FMA69567	arterial	trunk of left lateral plantar artery	
FMA70347	arterial	right thyrocervical artery	
FMA70348	arterial	left thyrocervical artery	
FMA70351	arterial	right costocervical artery	
FMA70352	arterial	left costocervical artery	
FMA70444	arterial	posterior segmental hepatic artery	
FMA70448	arterial	medial segmental hepatic artery	
FMA70451	arterial	lateral segmental hepatic artery	
FMA71132	digestive	gastrointestinal tract	
FMA71857	digestive	right hepatic biliary tree	
FMA71858	digestive	left hepatic biliary tree	
FMA71862	digestive	posterior tributary of right hepatic biliary tree	
FMA71863	digestive	lateral tributary of left hepatic biliary tree	
FMA71864	digestive	medial tributary of left hepatic biliary tree	
FMA71891	digestive	hepatic biliary tree	
FMA72062	skeletal	pelvic skeleton	
FMA72063	skeletal	set of cervical vertebrae	
FMA72064	skeletal	set of thoracic vertebrae	
FMA72065	skeletal	set of lumbar vertebrae	
FMA72952	sensory	orbital part of right eye	
FMA72953	sensory	orbital part of left eye	
FMA72969	nervous	right frontal lobe	
FMA72970	nervous	left frontal lobe	
FMA72971	nervous	right temporal lobe	
FMA72972	nervous	left temporal lobe	
FMA72973	nervous	right parietal lobe	
FMA72974	nervous	left parietal lobe	
FMA72979	integumentary	integumentary system	
FMA72980	nervous	right limbic lobe	
FMA72981	nervous	left limbic lobe	
FMA73086	skeletal	right foot proper	
FMA73087	skeletal	left foot proper	
FMA73103	skeletal	posterior thoracic wall	
FMA73703	muscular	wall of right side of heart	
FMA73704	muscular	wall of left side of heart	
FMA74657	integumentary	integument	
FMA75007	nervous	cavity of neuraxis	
FMA78435	muscular	musculature of anterior abdominal wall	
FMA79063	skeletal	deep fascial system	
FMA79065	skeletal	patellar part of right knee	
FMA79066	skeletal	patellar part of left knee	
FMA79181	skeletal	skeleton of right hand proper	
FMA79182	skeletal	skeleton of left hand proper	
FMA79269	arterial	content of thorax	
FMA79273	arterial	content of mediastinum	
FMA79274	arterial	content of superior mediastinum	
FMA79275	arterial	content of inferior mediastinum	
FMA79277	respiratory	content of posterior mediastinum	
FMA79278	arterial	content of middle mediastinum	
FMA82672	venous	superior systemic venous tree	
FMA82673	venous	inferior systemic venous tree	
FMA83447	muscular	myocardium of right ventricle proper	
FMA83448	muscular	myocardium of left ventricle proper	
FMA83902	nervous	midbrain tectum	
FMA84842	muscular	free wall of right ventricle	
FMA84850	muscular	free wall of left ventricle	
FMA84856	muscular	subendocardial layer of myocardium of right ventricle	
FMA84857	muscular	subendocardial layer of myocardium of left ventricle	
FMA84931	muscular	myocardium of free wall of right ventricle	
FMA84932	muscular	myocardium of free wall of left ventricle	
FMA85008	arterial	compartment of thorax	
FMA85031	arterial	compartment of abdomen	
FMA85055	arterial	right pulmopleural compartment	
FMA85056	respiratory	left pulmopleural compartment	
FMA86063	muscular	myocardial zone 11	
FMA86064	muscular	myocardial zone 12	
FMA86917	muscular	musculature of abdomen	
FMA87178	muscular	myocardium of lateral wall of left ventricle	
FMA87552	skeletal	posterior chest	
FMA87598	skeletal	skeletal system of trunk	
FMA228642	arterial	vasculature of body	
FMA242180	nervous	cortex of right cerebral hemisphere	
FMA242182	nervous	cortex of left cerebral hemisphere	
FMA242184	nervous	subcortex of right cerebral hemisphere	
FMA242186	nervous	subcortex of left cerebral hemisphere	
FMA242207	nervous	cortex of right frontal lobe	
FMA242209	nervous	cortex of left frontal lobe	
FMA242609	nervous	right archicortex	
FMA242611	nervous	left archicortex	
FMA242625	nervous	right prefrontal cortex	
FMA242627	nervous	left prefrontal cortex	
FMA259054	skeletal	wall of abdomen	
FMA259209	arterial	thoracic segment of trunk	
FMA259248	arterial	content of abdomen	
FMA260124	sensory	right orbital content	
FMA260127	sensory	left orbital content	
FMA261139	nervous	right hippocampal formation	
FMA261141	nervous	left hippocampal formation	
FMA265130	respiratory	respiratory tract	
FMA265228	digestive	pancreaticobiliary system	
